group,mutants,killed_mutants,unique_target_tests,unique_failing_tests,unique_error_tests,kill_events,source_mode,wide_csv,long_csv
batch03__Math_36__compareTo__math_36f_compareTo_line247,8,1,18,18,0,18,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Math_36__compareTo__math_36f_compareTo_line247_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Math_36__compareTo__math_36f_compareTo_line247_kill_matrix_long.csv
batch03__Math_36__recurseSides__math_36f_recurseSides_line436,8,2,22,6,0,6,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Math_36__recurseSides__math_36f_recurseSides_line436_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Math_36__recurseSides__math_36f_recurseSides_line436_kill_matrix_long.csv
batch03__Math_43__regress__math_43f_regress_line759,6,1,1,1,0,1,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Math_43__regress__math_43f_regress_line759_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Math_43__regress__math_43f_regress_line759_kill_matrix_long.csv
batch03__Math_45__scalb__math_45f_scalb_line3036,8,3,42,1,0,3,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Math_45__scalb__math_45f_scalb_line3036_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Math_45__scalb__math_45f_scalb_line3036_kill_matrix_long.csv
batch03__Math_55__round__math_55f_round_line1330,8,1,62,14,0,14,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Math_55__round__math_55f_round_line1330_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Math_55__round__math_55f_round_line1330_kill_matrix_long.csv
batch03__Math_79__evaluateStep__math_79f_evaluateStep_line166,5,0,87,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Math_79__evaluateStep__math_79f_evaluateStep_line166_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Math_79__evaluateStep__math_79f_evaluateStep_line166_kill_matrix_long.csv
batch03__Math_82__roundUnscaled__math_82f_roundUnscaled_line1074,7,6,1,1,0,6,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Math_82__roundUnscaled__math_82f_roundUnscaled_line1074_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Math_82__roundUnscaled__math_82f_roundUnscaled_line1074_kill_matrix_long.csv
batch03__Math_85__dqd__math_85f_dqd_line1318,6,1,15,2,0,2,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Math_85__dqd__math_85f_dqd_line1318_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Math_85__dqd__math_85f_dqd_line1318_kill_matrix_long.csv
batch03__Math_92__localMin__math_92f_localMin_line103,7,3,3,3,0,6,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Math_92__localMin__math_92f_localMin_line103_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Math_92__localMin__math_92f_localMin_line103_kill_matrix_long.csv
batch03__Mockito_1__appendConstant__mockito_1f_appendConstant_line136,1,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__appendConstant__mockito_1f_appendConstant_line136_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__appendConstant__mockito_1f_appendConstant_line136_kill_matrix_long.csv
batch03__Mockito_1__append__mockito_1f_append_line332,4,3,36,33,0,40,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__append__mockito_1f_append_line332_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__append__mockito_1f_append_line332_kill_matrix_long.csv
batch03__Mockito_1__binaryOperation__mockito_1f_binaryOperation_line224,7,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__binaryOperation__mockito_1f_binaryOperation_line224_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__binaryOperation__mockito_1f_binaryOperation_line224_kill_matrix_long.csv
batch03__Mockito_1__cast_numeric__mockito_1f_cast_numeric_line252,5,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__cast_numeric__mockito_1f_cast_numeric_line252_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__cast_numeric__mockito_1f_cast_numeric_line252_kill_matrix_long.csv
batch03__Mockito_1__merge__mockito_1f_merge_line1340,7,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__merge__mockito_1f_merge_line1340_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__merge__mockito_1f_merge_line1340_kill_matrix_long.csv
batch03__Mockito_1__newOperation__mockito_1f_newOperation_line79,7,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__newOperation__mockito_1f_newOperation_line79_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__newOperation__mockito_1f_newOperation_line79_kill_matrix_long.csv
batch03__Mockito_1__parseType__mockito_1f_parseType_line140,7,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__parseType__mockito_1f_parseType_line140_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__parseType__mockito_1f_parseType_line140_kill_matrix_long.csv
batch03__Mockito_1__unaryOperation__mockito_1f_unaryOperation_line136,7,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__unaryOperation__mockito_1f_unaryOperation_line136_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__unaryOperation__mockito_1f_unaryOperation_line136_kill_matrix_long.csv
batch03__Mockito_1__visitJumpInsn__mockito_1f_visitJumpInsn_line856,2,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__visitJumpInsn__mockito_1f_visitJumpInsn_line856_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__visitJumpInsn__mockito_1f_visitJumpInsn_line856_kill_matrix_long.csv
batch03__Mockito_1__visit__mockito_1f_visit_line64,4,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__visit__mockito_1f_visit_line64_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_1__visit__mockito_1f_visit_line64_kill_matrix_long.csv
batch03__Mockito_25__returnValueFor__mockito_25f_returnValueFor_line70,8,6,540,8,0,12,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_25__returnValueFor__mockito_25f_returnValueFor_line70_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_25__returnValueFor__mockito_25f_returnValueFor_line70_kill_matrix_long.csv
batch03__Mockito_38__matches__mockito_38f_matches_line18,1,0,4,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_38__matches__mockito_38f_matches_line18_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Mockito_38__matches__mockito_38f_matches_line18_kill_matrix_long.csv
batch03__Time_1__selectSlow__time_1f_selectSlow_line242,6,4,416,240,0,406,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Time_1__selectSlow__time_1f_selectSlow_line242_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Time_1__selectSlow__time_1f_selectSlow_line242_kill_matrix_long.csv
batch03__Time_22__compile__time_22f_compile_line366,8,2,1,1,0,2,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Time_22__compile__time_22f_compile_line366_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Time_22__compile__time_22f_compile_line366_kill_matrix_long.csv
batch03__Time_22__isNumericToken__time_22f_isNumericToken_line632,4,0,66,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Time_22__isNumericToken__time_22f_isNumericToken_line632_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Time_22__isNumericToken__time_22f_isNumericToken_line632_kill_matrix_long.csv
batch03__Time_6__time__time_6f_time_line384,7,7,86,23,0,52,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Time_6__time__time_6f_time_line384_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Time_6__time__time_6f_time_line384_kill_matrix_long.csv
batch04__Chart_1__clipLine__chart_1f_clipLine_line62,8,5,3,1,0,5,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Chart_1__clipLine__chart_1f_clipLine_line62_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Chart_1__clipLine__chart_1f_clipLine_line62_kill_matrix_long.csv
batch04__Chart_1__readResolve__chart_1f_readResolve_line213,6,4,69,66,0,72,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Chart_1__readResolve__chart_1f_readResolve_line213_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Chart_1__readResolve__chart_1f_readResolve_line213_kill_matrix_long.csv
batch04__Chart_20__addSWTListener__chart_20f_addSWTListener_line1460,6,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Chart_20__addSWTListener__chart_20f_addSWTListener_line1460_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Chart_20__addSWTListener__chart_20f_addSWTListener_line1460_kill_matrix_long.csv
batch04__Chart_20__widgetSelected__chart_20f_widgetSelected_line1386,6,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Chart_20__widgetSelected__chart_20f_widgetSelected_line1386_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Chart_20__widgetSelected__chart_20f_widgetSelected_line1386_kill_matrix_long.csv
batch04__Chart_26__drawAxisLine__chart_26f_drawAxisLine_line517,3,0,42,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Chart_26__drawAxisLine__chart_26f_drawAxisLine_line517_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Chart_26__drawAxisLine__chart_26f_drawAxisLine_line517_kill_matrix_long.csv
batch04__Chart_4__deriveRotationAnchorOffsets__chart_4f_deriveRotationAnchorOffsets_line686,6,2,65,65,0,130,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Chart_4__deriveRotationAnchorOffsets__chart_4f_deriveRotationAnchorOffsets_line686_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Chart_4__deriveRotationAnchorOffsets__chart_4f_deriveRotationAnchorOffsets_line686_kill_matrix_long.csv
batch04__Chart_4__deriveTextBoundsAnchorOffsets__chart_4f_deriveTextBoundsAnchorOffsets_line599,7,1,70,70,0,70,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Chart_4__deriveTextBoundsAnchorOffsets__chart_4f_deriveTextBoundsAnchorOffsets_line599_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Chart_4__deriveTextBoundsAnchorOffsets__chart_4f_deriveTextBoundsAnchorOffsets_line599_kill_matrix_long.csv
batch04__Chart_6__equals__chart_6f_equals_line1488,7,2,3,3,0,6,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Chart_6__equals__chart_6f_equals_line1488_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Chart_6__equals__chart_6f_equals_line1488_kill_matrix_long.csv
batch04__Cli_14__appendUsage__cli_14f_appendUsage_line298,8,0,31,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_14__appendUsage__cli_14f_appendUsage_line298_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_14__appendUsage__cli_14f_appendUsage_line298_kill_matrix_long.csv
batch04__Cli_1__findWrapPos__cli_1f_findWrapPos_line789,7,2,7,7,0,8,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_1__findWrapPos__cli_1f_findWrapPos_line789_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_1__findWrapPos__cli_1f_findWrapPos_line789_kill_matrix_long.csv
batch04__Cli_1__parse__cli_1f_parse_line129,8,7,74,73,0,190,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_1__parse__cli_1f_parse_line129_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_1__parse__cli_1f_parse_line129_kill_matrix_long.csv
batch04__Cli_30__createValue__cli_30f_createValue_line60,2,0,6,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_30__createValue__cli_30f_createValue_line60_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_30__createValue__cli_30f_createValue_line60_kill_matrix_long.csv
batch04__Cli_30__processProperties__cli_30f_processProperties_line252,6,2,64,62,0,63,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_30__processProperties__cli_30f_processProperties_line252_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_30__processProperties__cli_30f_processProperties_line252_kill_matrix_long.csv
batch04__Cli_3__createValue__cli_3f_createValue_line59,8,3,1,1,0,3,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_3__createValue__cli_3f_createValue_line59_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_3__createValue__cli_3f_createValue_line59_kill_matrix_long.csv
batch04__Cli_40__parse__cli_40f_parse_line144,5,3,81,81,0,159,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_40__parse__cli_40f_parse_line144_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_40__parse__cli_40f_parse_line144_kill_matrix_long.csv
batch04__Cli_7__appendUsage__cli_7f_appendUsage_line258,5,1,27,13,0,13,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_7__appendUsage__cli_7f_appendUsage_line258_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_7__appendUsage__cli_7f_appendUsage_line258_kill_matrix_long.csv
batch04__Cli_7__process__cli_7f_process_line156,6,4,32,32,0,57,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_7__process__cli_7f_process_line156_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_7__process__cli_7f_process_line156_kill_matrix_long.csv
batch04__Cli_7__wrap__cli_7f_wrap_line340,1,1,26,13,0,13,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_7__wrap__cli_7f_wrap_line340_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Cli_7__wrap__cli_7f_wrap_line340_kill_matrix_long.csv
batch04__Closure_125__precedenceWithDefault__closure_125f_precedenceWithDefault_line1179,5,3,3533,3517,0,5307,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Closure_125__precedenceWithDefault__closure_125f_precedenceWithDefault_line1179_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Closure_125__precedenceWithDefault__closure_125f_precedenceWithDefault_line1179_kill_matrix_long.csv
batch04__Closure_1__biggestPowerTen__closure_1f_biggestPowerTen_line180,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Closure_1__biggestPowerTen__closure_1f_biggestPowerTen_line180_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Closure_1__biggestPowerTen__closure_1f_biggestPowerTen_line180_kill_matrix_long.csv
batch04__Closure_44__bytecodeName__closure_44f_bytecodeName_line179,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Closure_44__bytecodeName__closure_44f_bytecodeName_line179_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Closure_44__bytecodeName__closure_44f_bytecodeName_line179_kill_matrix_long.csv
batch04__Closure_44__findInstanceIdInfo__closure_44f_findInstanceIdInfo_line139,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Closure_44__findInstanceIdInfo__closure_44f_findInstanceIdInfo_line139_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Closure_44__findInstanceIdInfo__closure_44f_findInstanceIdInfo_line139_kill_matrix_long.csv
batch04__Closure_44__findPrototypeId__closure_44f_findPrototypeId_line459,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Closure_44__findPrototypeId__closure_44f_findPrototypeId_line459_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Closure_44__findPrototypeId__closure_44f_findPrototypeId_line459_kill_matrix_long.csv
batch04__Closure_44__visit__closure_44f_visit_line381,2,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Closure_44__visit__closure_44f_visit_line381_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Closure_44__visit__closure_44f_visit_line381_kill_matrix_long.csv
batch04__Closure_46__mayBeExpression__closure_46f_mayBeExpression_line487,6,0,100,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Closure_46__mayBeExpression__closure_46f_mayBeExpression_line487_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Closure_46__mayBeExpression__closure_46f_mayBeExpression_line487_kill_matrix_long.csv
batch04__Codec_13__encode__codec_13f_encode_line385,5,3,13,13,0,17,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Codec_13__encode__codec_13f_encode_line385_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Codec_13__encode__codec_13f_encode_line385_kill_matrix_long.csv
batch04__Codec_13__handleG__codec_13f_handleG_line408,8,7,5,4,0,17,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Codec_13__handleG__codec_13f_handleG_line408_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Codec_13__handleG__codec_13f_handleG_line408_kill_matrix_long.csv
batch04__Codec_13__handleS__codec_13f_handleS_line597,8,4,8,6,0,13,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Codec_13__handleS__codec_13f_handleS_line597_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Codec_13__handleS__codec_13f_handleS_line597_kill_matrix_long.csv
batch04__Codec_1__handleC__codec_1f_handleC_line281,6,1,4,1,0,1,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Codec_1__handleC__codec_1f_handleC_line281_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Codec_1__handleC__codec_1f_handleC_line281_kill_matrix_long.csv
batch04__Codec_1__handleJ__codec_1f_handleJ_line526,3,0,5,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Codec_1__handleJ__codec_1f_handleJ_line526_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Codec_1__handleJ__codec_1f_handleJ_line526_kill_matrix_long.csv
batch04__Codec_9__colognePhonetic__codec_9f_colognePhonetic_line293,4,3,3,3,0,7,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Codec_9__colognePhonetic__codec_9f_colognePhonetic_line293_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Codec_9__colognePhonetic__codec_9f_colognePhonetic_line293_kill_matrix_long.csv
batch04__Codec_9__read__codec_9f_read_line76,7,2,8,5,0,5,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Codec_9__read__codec_9f_read_line76_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Codec_9__read__codec_9f_read_line76_kill_matrix_long.csv
batch04__Collections_17__put__collections_17f_put_line254,8,2,13,13,0,23,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Collections_17__put__collections_17f_put_line254_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Collections_17__put__collections_17f_put_line254_kill_matrix_long.csv
batch04__Collections_17__size__collections_17f_size_line1027,8,7,15,15,0,22,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Collections_17__size__collections_17f_size_line1027_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Collections_17__size__collections_17f_size_line1027_kill_matrix_long.csv
batch04__Collections_1__containsKey__collections_1f_containsKey_line186,3,0,12,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Collections_1__containsKey__collections_1f_containsKey_line186_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Collections_1__containsKey__collections_1f_containsKey_line186_kill_matrix_long.csv
batch04__Collections_1__put__collections_1f_put_line255,8,3,12,12,0,28,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Collections_1__put__collections_1f_put_line255_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Collections_1__put__collections_1f_put_line255_kill_matrix_long.csv
batch04__Collections_1__swapPosition__collections_1f_swapPosition_line1043,8,0,6,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Collections_1__swapPosition__collections_1f_swapPosition_line1043_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Collections_1__swapPosition__collections_1f_swapPosition_line1043_kill_matrix_long.csv
batch04__Collections_21__containsKey__collections_21f_containsKey_line197,1,1,12,10,0,10,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Collections_21__containsKey__collections_21f_containsKey_line197_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Collections_21__containsKey__collections_21f_containsKey_line197_kill_matrix_long.csv
batch04__Collections_21__put__collections_21f_put_line290,8,2,13,13,0,14,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Collections_21__put__collections_21f_put_line290_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Collections_21__put__collections_21f_put_line290_kill_matrix_long.csv
batch04__Collections_22__size__collections_22f_size_line1301,4,3,17,4,0,7,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Collections_22__size__collections_22f_size_line1301_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Collections_22__size__collections_22f_size_line1301_kill_matrix_long.csv
batch04__Compress_10__read__compress_10f_read_line212,3,2,5,5,0,6,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_10__read__compress_10f_read_line212_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_10__read__compress_10f_read_line212_kill_matrix_long.csv
batch04__Compress_1__generateMTFValues__compress_1f_generateMTFValues_line1542,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_1__generateMTFValues__compress_1f_generateMTFValues_line1542_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_1__generateMTFValues__compress_1f_generateMTFValues_line1542_kill_matrix_long.csv
batch04__Compress_29__createLocalFileHeader__compress_29f_createLocalFileHeader_line1009,8,2,46,39,0,75,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_29__createLocalFileHeader__compress_29f_createLocalFileHeader_line1009_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_29__createLocalFileHeader__compress_29f_createLocalFileHeader_line1009_kill_matrix_long.csv
batch04__Compress_3__perform__compress_3f_perform_line64,8,4,23,23,0,34,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_3__perform__compress_3f_perform_line64_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_3__perform__compress_3f_perform_line64_kill_matrix_long.csv
batch04__Compress_43__detect__compress_43f_detect_line486,1,1,42,2,0,2,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_43__detect__compress_43f_detect_line486_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_43__detect__compress_43f_detect_line486_kill_matrix_long.csv
batch04__Compress_43__readFrameDescriptor__compress_43f_readFrameDescriptor_line190,7,2,33,2,0,2,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_43__readFrameDescriptor__compress_43f_readFrameDescriptor_line190_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_43__readFrameDescriptor__compress_43f_readFrameDescriptor_line190_kill_matrix_long.csv
batch04__Compress_46__processPaxHeader__compress_46f_processPaxHeader_line1021,1,0,17,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_46__processPaxHeader__compress_46f_processPaxHeader_line1021_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_46__processPaxHeader__compress_46f_processPaxHeader_line1021_kill_matrix_long.csv
batch04__Compress_7__initBlock__compress_7f_initBlock_line240,7,3,3,3,0,8,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_7__initBlock__compress_7f_initBlock_line240_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_7__initBlock__compress_7f_initBlock_line240_kill_matrix_long.csv
batch04__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416,8,6,3,3,0,16,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416_kill_matrix_long.csv
batch04__Csv_11__initializeHeader__csv_11f_initializeHeader_line359,3,0,50,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Csv_11__initializeHeader__csv_11f_initializeHeader_line359_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Csv_11__initializeHeader__csv_11f_initializeHeader_line359_kill_matrix_long.csv
batch04__Csv_1__nextToken__csv_1f_nextToken_line40,6,3,31,30,0,41,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Csv_1__nextToken__csv_1f_nextToken_line40_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Csv_1__nextToken__csv_1f_nextToken_line40_kill_matrix_long.csv
batch04__Csv_2__nextRecord__csv_2f_nextRecord_line183,6,3,33,31,0,36,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Csv_2__nextRecord__csv_2f_nextRecord_line183_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Csv_2__nextRecord__csv_2f_nextRecord_line183_kill_matrix_long.csv
batch04__Csv_2__parseEncapsulatedToken__csv_2f_parseEncapsulatedToken_line198,2,2,14,14,0,28,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Csv_2__parseEncapsulatedToken__csv_2f_parseEncapsulatedToken_line198_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Csv_2__parseEncapsulatedToken__csv_2f_parseEncapsulatedToken_line198_kill_matrix_long.csv
batch04__Csv_2__parseSimpleToken__csv_2f_parseSimpleToken_line149,8,6,48,47,0,97,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Csv_2__parseSimpleToken__csv_2f_parseSimpleToken_line149_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Csv_2__parseSimpleToken__csv_2f_parseSimpleToken_line149_kill_matrix_long.csv
batch04__Csv_3__readEscape__csv_3f_readEscape_line87,8,4,14,6,0,8,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Csv_3__readEscape__csv_3f_readEscape_line87_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Csv_3__readEscape__csv_3f_readEscape_line87_kill_matrix_long.csv
batch04__Csv_4__equals__csv_4f_equals_line313,6,4,10,3,0,6,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Csv_4__equals__csv_4f_equals_line313_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Csv_4__equals__csv_4f_equals_line313_kill_matrix_long.csv
batch04__Csv_4__nextToken__csv_4f_nextToken_line82,8,6,65,63,0,175,test_results.csv,harness/reports/java_llm/kill_matrices/batch04__Csv_4__nextToken__csv_4f_nextToken_line82_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch04__Csv_4__nextToken__csv_4f_nextToken_line82_kill_matrix_long.csv
