group,mutants,killed_mutants,unique_target_tests,unique_failing_tests,unique_error_tests,kill_events,source_mode,wide_csv,long_csv
batch06__Lang_1__createBigInteger__lang_1f_createBigInteger_line723,8,7,5,3,0,10,test_results.csv,harness/reports/matrices/base/batch06__Lang_1__createBigInteger__lang_1f_createBigInteger_line723_kill_matrix.csv,harness/reports/matrices/base/batch06__Lang_1__createBigInteger__lang_1f_createBigInteger_line723_kill_matrix_long.csv
batch06__Lang_1__equals__lang_1f_equals_line122,8,7,7,6,0,14,test_results.csv,harness/reports/matrices/base/batch06__Lang_1__equals__lang_1f_equals_line122_kill_matrix.csv,harness/reports/matrices/base/batch06__Lang_1__equals__lang_1f_equals_line122_kill_matrix_long.csv
batch06__Lang_1__lastIndexOf__lang_1f_lastIndexOf_line1687,8,7,2,2,0,13,test_results.csv,harness/reports/matrices/base/batch06__Lang_1__lastIndexOf__lang_1f_lastIndexOf_line1687_kill_matrix.csv,harness/reports/matrices/base/batch06__Lang_1__lastIndexOf__lang_1f_lastIndexOf_line1687_kill_matrix_long.csv
batch06__Lang_1__pow__lang_1f_pow_line546,8,8,1,1,0,8,test_results.csv,harness/reports/matrices/base/batch06__Lang_1__pow__lang_1f_pow_line546_kill_matrix.csv,harness/reports/matrices/base/batch06__Lang_1__pow__lang_1f_pow_line546_kill_matrix_long.csv
batch06__Lang_1__toMap__lang_1f_toMap_line234,7,6,1,1,0,6,test_results.csv,harness/reports/matrices/base/batch06__Lang_1__toMap__lang_1f_toMap_line234_kill_matrix.csv,harness/reports/matrices/base/batch06__Lang_1__toMap__lang_1f_toMap_line234_kill_matrix_long.csv
batch06__Math_1__cdf__math_1f_cdf_line149,8,1,1,1,0,1,test_results.csv,harness/reports/matrices/base/batch06__Math_1__cdf__math_1f_cdf_line149_kill_matrix.csv,harness/reports/matrices/base/batch06__Math_1__cdf__math_1f_cdf_line149_kill_matrix_long.csv
batch06__Math_1__equals__math_1f_equals_line368,8,6,2,2,0,10,test_results.csv,harness/reports/matrices/base/batch06__Math_1__equals__math_1f_equals_line368_kill_matrix.csv,harness/reports/matrices/base/batch06__Math_1__equals__math_1f_equals_line368_kill_matrix_long.csv
batch06__Math_1__equals__math_1f_equals_line579,8,5,32,1,0,5,test_results.csv,harness/reports/matrices/base/batch06__Math_1__equals__math_1f_equals_line579_kill_matrix.csv,harness/reports/matrices/base/batch06__Math_1__equals__math_1f_equals_line579_kill_matrix_long.csv
batch06__Math_1__equals__math_1f_equals_line599,8,3,1,1,0,3,test_results.csv,harness/reports/matrices/base/batch06__Math_1__equals__math_1f_equals_line599_kill_matrix.csv,harness/reports/matrices/base/batch06__Math_1__equals__math_1f_equals_line599_kill_matrix_long.csv
batch06__Math_1__equals__math_1f_equals_line982,8,6,32,32,0,163,test_results.csv,harness/reports/matrices/base/batch06__Math_1__equals__math_1f_equals_line982_kill_matrix.csv,harness/reports/matrices/base/batch06__Math_1__equals__math_1f_equals_line982_kill_matrix_long.csv
batch06__Math_1__logGamma__math_1f_logGamma_line244,8,7,79,63,0,82,test_results.csv,harness/reports/matrices/base/batch06__Math_1__logGamma__math_1f_logGamma_line244_kill_matrix.csv,harness/reports/matrices/base/batch06__Math_1__logGamma__math_1f_logGamma_line244_kill_matrix_long.csv
batch06__Math_1__nextPrime__math_1f_nextPrime_line74,8,8,1,1,0,8,test_results.csv,harness/reports/matrices/base/batch06__Math_1__nextPrime__math_1f_nextPrime_line74_kill_matrix.csv,harness/reports/matrices/base/batch06__Math_1__nextPrime__math_1f_nextPrime_line74_kill_matrix_long.csv
batch06__Math_1__recurseIntersection__math_1f_recurseIntersection_line600,8,7,1,1,0,7,test_results.csv,harness/reports/matrices/base/batch06__Math_1__recurseIntersection__math_1f_recurseIntersection_line600_kill_matrix.csv,harness/reports/matrices/base/batch06__Math_1__recurseIntersection__math_1f_recurseIntersection_line600_kill_matrix_long.csv
batch07__Cli_1__appendOption__cli_1f_appendOption_line530,8,5,2,1,0,5,test_results.csv,harness/reports/matrices/base/batch07__Cli_1__appendOption__cli_1f_appendOption_line530_kill_matrix.csv,harness/reports/matrices/base/batch07__Cli_1__appendOption__cli_1f_appendOption_line530_kill_matrix_long.csv
batch07__Cli_1__burstToken__cli_1f_burstToken_line278,7,6,14,13,0,55,test_results.csv,harness/reports/matrices/base/batch07__Cli_1__burstToken__cli_1f_burstToken_line278_kill_matrix.csv,harness/reports/matrices/base/batch07__Cli_1__burstToken__cli_1f_burstToken_line278_kill_matrix_long.csv
batch07__Cli_1__createValue__cli_1f_createValue_line61,7,5,1,1,0,5,test_results.csv,harness/reports/matrices/base/batch07__Cli_1__createValue__cli_1f_createValue_line61_kill_matrix.csv,harness/reports/matrices/base/batch07__Cli_1__createValue__cli_1f_createValue_line61_kill_matrix_long.csv
batch07__Cli_1__equals__cli_1f_equals_line600,7,2,3,2,0,3,test_results.csv,harness/reports/matrices/base/batch07__Cli_1__equals__cli_1f_equals_line600_kill_matrix.csv,harness/reports/matrices/base/batch07__Cli_1__equals__cli_1f_equals_line600_kill_matrix_long.csv
batch07__Cli_1__findWrapPos__cli_1f_findWrapPos_line789,6,4,7,4,0,7,test_results.csv,harness/reports/matrices/base/batch07__Cli_1__findWrapPos__cli_1f_findWrapPos_line789_kill_matrix.csv,harness/reports/matrices/base/batch07__Cli_1__findWrapPos__cli_1f_findWrapPos_line789_kill_matrix_long.csv
batch07__Cli_1__processArgs__cli_1f_processArgs_line314,6,3,51,47,0,68,test_results.csv,harness/reports/matrices/base/batch07__Cli_1__processArgs__cli_1f_processArgs_line314_kill_matrix.csv,harness/reports/matrices/base/batch07__Cli_1__processArgs__cli_1f_processArgs_line314_kill_matrix_long.csv
batch07__Cli_1__processProperties__cli_1f_processProperties_line228,7,4,67,4,0,12,test_results.csv,harness/reports/matrices/base/batch07__Cli_1__processProperties__cli_1f_processProperties_line228_kill_matrix.csv,harness/reports/matrices/base/batch07__Cli_1__processProperties__cli_1f_processProperties_line228_kill_matrix_long.csv
batch07__Cli_1__validateOption__cli_1f_validateOption_line40,8,8,90,89,0,130,test_results.csv,harness/reports/matrices/base/batch07__Cli_1__validateOption__cli_1f_validateOption_line40_kill_matrix.csv,harness/reports/matrices/base/batch07__Cli_1__validateOption__cli_1f_validateOption_line40_kill_matrix_long.csv
batch07__Csv_1__initializeHeader__csv_1f_initializeHeader_line169,5,4,24,2,0,7,test_results.csv,harness/reports/matrices/base/batch07__Csv_1__initializeHeader__csv_1f_initializeHeader_line169_kill_matrix.csv,harness/reports/matrices/base/batch07__Csv_1__initializeHeader__csv_1f_initializeHeader_line169_kill_matrix_long.csv
batch07__Csv_1__iterator__csv_1f_iterator_line199,8,7,4,4,0,19,test_results.csv,harness/reports/matrices/base/batch07__Csv_1__iterator__csv_1f_iterator_line199_kill_matrix.csv,harness/reports/matrices/base/batch07__Csv_1__iterator__csv_1f_iterator_line199_kill_matrix_long.csv
batch07__Csv_1__printAndEscape__csv_1f_printAndEscape_line150,6,6,1,1,0,6,test_results.csv,harness/reports/matrices/base/batch07__Csv_1__printAndEscape__csv_1f_printAndEscape_line150_kill_matrix.csv,harness/reports/matrices/base/batch07__Csv_1__printAndEscape__csv_1f_printAndEscape_line150_kill_matrix_long.csv
batch07__Csv_1__printComment__csv_1f_printComment_line100,7,3,3,2,0,5,test_results.csv,harness/reports/matrices/base/batch07__Csv_1__printComment__csv_1f_printComment_line100_kill_matrix.csv,harness/reports/matrices/base/batch07__Csv_1__printComment__csv_1f_printComment_line100_kill_matrix_long.csv
batch07__Csv_1__readEscape__csv_1f_readEscape_line63,7,3,3,3,0,5,test_results.csv,harness/reports/matrices/base/batch07__Csv_1__readEscape__csv_1f_readEscape_line63_kill_matrix.csv,harness/reports/matrices/base/batch07__Csv_1__readEscape__csv_1f_readEscape_line63_kill_matrix_long.csv
batch07__Csv_1__read__csv_1f_read_line79,5,2,2,1,0,2,test_results.csv,harness/reports/matrices/base/batch07__Csv_1__read__csv_1f_read_line79_kill_matrix.csv,harness/reports/matrices/base/batch07__Csv_1__read__csv_1f_read_line79_kill_matrix_long.csv
batch07__Csv_1__simpleTokenLexer__csv_1f_simpleTokenLexer_line137,8,7,30,30,0,88,test_results.csv,harness/reports/matrices/base/batch07__Csv_1__simpleTokenLexer__csv_1f_simpleTokenLexer_line137_kill_matrix.csv,harness/reports/matrices/base/batch07__Csv_1__simpleTokenLexer__csv_1f_simpleTokenLexer_line137_kill_matrix_long.csv
batch07__Csv_1__trimTrailingSpaces__csv_1f_trimTrailingSpaces_line82,7,6,5,5,0,25,test_results.csv,harness/reports/matrices/base/batch07__Csv_1__trimTrailingSpaces__csv_1f_trimTrailingSpaces_line82_kill_matrix.csv,harness/reports/matrices/base/batch07__Csv_1__trimTrailingSpaces__csv_1f_trimTrailingSpaces_line82_kill_matrix_long.csv
batch07__Csv_1__validate__csv_1f_validate_line175,3,1,39,39,0,39,test_results.csv,harness/reports/matrices/base/batch07__Csv_1__validate__csv_1f_validate_line175_kill_matrix.csv,harness/reports/matrices/base/batch07__Csv_1__validate__csv_1f_validate_line175_kill_matrix_long.csv
batch07__Lang_1__add__lang_1f_add_line173,6,3,23,10,0,15,test_results.csv,harness/reports/matrices/base/batch07__Lang_1__add__lang_1f_add_line173_kill_matrix.csv,harness/reports/matrices/base/batch07__Lang_1__add__lang_1f_add_line173_kill_matrix_long.csv
batch07__Lang_1__append__lang_1f_append_line821,8,7,24,18,0,37,test_results.csv,harness/reports/matrices/base/batch07__Lang_1__append__lang_1f_append_line821_kill_matrix.csv,harness/reports/matrices/base/batch07__Lang_1__append__lang_1f_append_line821_kill_matrix_long.csv
batch07__Lang_1__arrayMemberEquals__lang_1f_arrayMemberEquals_line287,8,7,2,2,0,12,test_results.csv,harness/reports/matrices/base/batch07__Lang_1__arrayMemberEquals__lang_1f_arrayMemberEquals_line287_kill_matrix.csv,harness/reports/matrices/base/batch07__Lang_1__arrayMemberEquals__lang_1f_arrayMemberEquals_line287_kill_matrix_long.csv
batch07__Lang_1__containsAny__lang_1f_containsAny_line1515,8,6,8,8,0,34,test_results.csv,harness/reports/matrices/base/batch07__Lang_1__containsAny__lang_1f_containsAny_line1515_kill_matrix.csv,harness/reports/matrices/base/batch07__Lang_1__containsAny__lang_1f_containsAny_line1515_kill_matrix_long.csv
batch07__Lang_1__containsNone__lang_1f_containsNone_line1771,8,5,9,9,0,22,test_results.csv,harness/reports/matrices/base/batch07__Lang_1__containsNone__lang_1f_containsNone_line1771_kill_matrix.csv,harness/reports/matrices/base/batch07__Lang_1__containsNone__lang_1f_containsNone_line1771_kill_matrix_long.csv
batch07__Lang_1__createBigInteger__lang_1f_createBigInteger_line723,7,5,5,4,0,10,test_results.csv,harness/reports/matrices/base/batch07__Lang_1__createBigInteger__lang_1f_createBigInteger_line723_kill_matrix.csv,harness/reports/matrices/base/batch07__Lang_1__createBigInteger__lang_1f_createBigInteger_line723_kill_matrix_long.csv
batch07__Lang_1__equals__lang_1f_equals_line122,8,3,7,2,0,6,test_results.csv,harness/reports/matrices/base/batch07__Lang_1__equals__lang_1f_equals_line122_kill_matrix.csv,harness/reports/matrices/base/batch07__Lang_1__equals__lang_1f_equals_line122_kill_matrix_long.csv
batch07__Lang_1__lastIndexOf__lang_1f_lastIndexOf_line1687,8,5,2,2,0,10,test_results.csv,harness/reports/matrices/base/batch07__Lang_1__lastIndexOf__lang_1f_lastIndexOf_line1687_kill_matrix.csv,harness/reports/matrices/base/batch07__Lang_1__lastIndexOf__lang_1f_lastIndexOf_line1687_kill_matrix_long.csv
batch07__Lang_1__pow__lang_1f_pow_line546,5,4,1,1,0,4,test_results.csv,harness/reports/matrices/base/batch07__Lang_1__pow__lang_1f_pow_line546_kill_matrix.csv,harness/reports/matrices/base/batch07__Lang_1__pow__lang_1f_pow_line546_kill_matrix_long.csv
batch07__Math_1__cdf__math_1f_cdf_line149,8,4,1,1,0,4,test_results.csv,harness/reports/matrices/base/batch07__Math_1__cdf__math_1f_cdf_line149_kill_matrix.csv,harness/reports/matrices/base/batch07__Math_1__cdf__math_1f_cdf_line149_kill_matrix_long.csv
batch07__Math_1__equals__math_1f_equals_line368,7,1,2,2,0,2,test_results.csv,harness/reports/matrices/base/batch07__Math_1__equals__math_1f_equals_line368_kill_matrix.csv,harness/reports/matrices/base/batch07__Math_1__equals__math_1f_equals_line368_kill_matrix_long.csv
batch07__Math_1__equals__math_1f_equals_line579,8,0,32,0,0,0,test_results.csv,harness/reports/matrices/base/batch07__Math_1__equals__math_1f_equals_line579_kill_matrix.csv,harness/reports/matrices/base/batch07__Math_1__equals__math_1f_equals_line579_kill_matrix_long.csv
batch07__Math_1__equals__math_1f_equals_line599,8,0,1,0,0,0,test_results.csv,harness/reports/matrices/base/batch07__Math_1__equals__math_1f_equals_line599_kill_matrix.csv,harness/reports/matrices/base/batch07__Math_1__equals__math_1f_equals_line599_kill_matrix_long.csv
batch07__Math_1__equals__math_1f_equals_line982,4,2,32,3,0,6,test_results.csv,harness/reports/matrices/base/batch07__Math_1__equals__math_1f_equals_line982_kill_matrix.csv,harness/reports/matrices/base/batch07__Math_1__equals__math_1f_equals_line982_kill_matrix_long.csv
batch07__Math_1__logGamma__math_1f_logGamma_line244,8,7,79,69,0,128,test_results.csv,harness/reports/matrices/base/batch07__Math_1__logGamma__math_1f_logGamma_line244_kill_matrix.csv,harness/reports/matrices/base/batch07__Math_1__logGamma__math_1f_logGamma_line244_kill_matrix_long.csv
batch07__Math_1__nextPrime__math_1f_nextPrime_line74,6,5,1,1,0,5,test_results.csv,harness/reports/matrices/base/batch07__Math_1__nextPrime__math_1f_nextPrime_line74_kill_matrix.csv,harness/reports/matrices/base/batch07__Math_1__nextPrime__math_1f_nextPrime_line74_kill_matrix_long.csv
batch07__Math_1__recurseIntersection__math_1f_recurseIntersection_line600,6,4,1,1,0,4,test_results.csv,harness/reports/matrices/base/batch07__Math_1__recurseIntersection__math_1f_recurseIntersection_line600_kill_matrix.csv,harness/reports/matrices/base/batch07__Math_1__recurseIntersection__math_1f_recurseIntersection_line600_kill_matrix_long.csv
batch08__Cli_1__createValue__cli_1f_createValue_line61,1,0,1,0,0,0,test_results.csv,harness/reports/matrices/base/batch08__Cli_1__createValue__cli_1f_createValue_line61_kill_matrix.csv,harness/reports/matrices/base/batch08__Cli_1__createValue__cli_1f_createValue_line61_kill_matrix_long.csv
batch08__Csv_1__initializeHeader__csv_1f_initializeHeader_line169,1,0,24,0,0,0,test_results.csv,harness/reports/matrices/base/batch08__Csv_1__initializeHeader__csv_1f_initializeHeader_line169_kill_matrix.csv,harness/reports/matrices/base/batch08__Csv_1__initializeHeader__csv_1f_initializeHeader_line169_kill_matrix_long.csv
batch08__Csv_1__read__csv_1f_read_line79,1,1,2,1,0,1,test_results.csv,harness/reports/matrices/base/batch08__Csv_1__read__csv_1f_read_line79_kill_matrix.csv,harness/reports/matrices/base/batch08__Csv_1__read__csv_1f_read_line79_kill_matrix_long.csv
batch08__Csv_1__simpleTokenLexer__csv_1f_simpleTokenLexer_line137,1,0,30,0,0,0,test_results.csv,harness/reports/matrices/base/batch08__Csv_1__simpleTokenLexer__csv_1f_simpleTokenLexer_line137_kill_matrix.csv,harness/reports/matrices/base/batch08__Csv_1__simpleTokenLexer__csv_1f_simpleTokenLexer_line137_kill_matrix_long.csv
batch08__Csv_1__trimTrailingSpaces__csv_1f_trimTrailingSpaces_line82,7,3,5,4,0,12,test_results.csv,harness/reports/matrices/base/batch08__Csv_1__trimTrailingSpaces__csv_1f_trimTrailingSpaces_line82_kill_matrix.csv,harness/reports/matrices/base/batch08__Csv_1__trimTrailingSpaces__csv_1f_trimTrailingSpaces_line82_kill_matrix_long.csv
batch08__Lang_1__equals__lang_1f_equals_line122,1,1,7,2,0,2,test_results.csv,harness/reports/matrices/base/batch08__Lang_1__equals__lang_1f_equals_line122_kill_matrix.csv,harness/reports/matrices/base/batch08__Lang_1__equals__lang_1f_equals_line122_kill_matrix_long.csv
batch08__Math_1__cdf__math_1f_cdf_line149,1,0,1,0,0,0,test_results.csv,harness/reports/matrices/base/batch08__Math_1__cdf__math_1f_cdf_line149_kill_matrix.csv,harness/reports/matrices/base/batch08__Math_1__cdf__math_1f_cdf_line149_kill_matrix_long.csv
batch08__Math_1__equals__math_1f_equals_line579,5,0,32,0,0,0,test_results.csv,harness/reports/matrices/base/batch08__Math_1__equals__math_1f_equals_line579_kill_matrix.csv,harness/reports/matrices/base/batch08__Math_1__equals__math_1f_equals_line579_kill_matrix_long.csv
batch08__Math_1__equals__math_1f_equals_line982,5,2,32,3,0,6,test_results.csv,harness/reports/matrices/base/batch08__Math_1__equals__math_1f_equals_line982_kill_matrix.csv,harness/reports/matrices/base/batch08__Math_1__equals__math_1f_equals_line982_kill_matrix_long.csv
batch08__Math_1__logGamma__math_1f_logGamma_line244,1,0,79,0,0,0,test_results.csv,harness/reports/matrices/base/batch08__Math_1__logGamma__math_1f_logGamma_line244_kill_matrix.csv,harness/reports/matrices/base/batch08__Math_1__logGamma__math_1f_logGamma_line244_kill_matrix_long.csv
batch08__Math_1__recurseIntersection__math_1f_recurseIntersection_line600,5,2,1,1,0,2,test_results.csv,harness/reports/matrices/base/batch08__Math_1__recurseIntersection__math_1f_recurseIntersection_line600_kill_matrix.csv,harness/reports/matrices/base/batch08__Math_1__recurseIntersection__math_1f_recurseIntersection_line600_kill_matrix_long.csv
batch09__Cli_1__appendOption__cli_1f_appendOption_line530,8,4,2,1,0,4,test_results.csv,harness/reports/matrices/base/batch09__Cli_1__appendOption__cli_1f_appendOption_line530_kill_matrix.csv,harness/reports/matrices/base/batch09__Cli_1__appendOption__cli_1f_appendOption_line530_kill_matrix_long.csv
batch09__Cli_1__burstToken__cli_1f_burstToken_line278,7,5,14,7,0,17,test_results.csv,harness/reports/matrices/base/batch09__Cli_1__burstToken__cli_1f_burstToken_line278_kill_matrix.csv,harness/reports/matrices/base/batch09__Cli_1__burstToken__cli_1f_burstToken_line278_kill_matrix_long.csv
batch09__Cli_1__createValue__cli_1f_createValue_line61,8,8,1,1,0,8,test_results.csv,harness/reports/matrices/base/batch09__Cli_1__createValue__cli_1f_createValue_line61_kill_matrix.csv,harness/reports/matrices/base/batch09__Cli_1__createValue__cli_1f_createValue_line61_kill_matrix_long.csv
batch09__Cli_1__equals__cli_1f_equals_line600,8,0,3,0,0,0,test_results.csv,harness/reports/matrices/base/batch09__Cli_1__equals__cli_1f_equals_line600_kill_matrix.csv,harness/reports/matrices/base/batch09__Cli_1__equals__cli_1f_equals_line600_kill_matrix_long.csv
batch09__Cli_1__findWrapPos__cli_1f_findWrapPos_line789,8,2,7,3,0,4,test_results.csv,harness/reports/matrices/base/batch09__Cli_1__findWrapPos__cli_1f_findWrapPos_line789_kill_matrix.csv,harness/reports/matrices/base/batch09__Cli_1__findWrapPos__cli_1f_findWrapPos_line789_kill_matrix_long.csv
batch09__Cli_1__processArgs__cli_1f_processArgs_line314,7,6,51,48,0,89,test_results.csv,harness/reports/matrices/base/batch09__Cli_1__processArgs__cli_1f_processArgs_line314_kill_matrix.csv,harness/reports/matrices/base/batch09__Cli_1__processArgs__cli_1f_processArgs_line314_kill_matrix_long.csv
batch09__Cli_1__processProperties__cli_1f_processProperties_line228,5,5,67,66,0,79,test_results.csv,harness/reports/matrices/base/batch09__Cli_1__processProperties__cli_1f_processProperties_line228_kill_matrix.csv,harness/reports/matrices/base/batch09__Cli_1__processProperties__cli_1f_processProperties_line228_kill_matrix_long.csv
batch09__Cli_1__validateOption__cli_1f_validateOption_line40,7,6,90,89,0,214,test_results.csv,harness/reports/matrices/base/batch09__Cli_1__validateOption__cli_1f_validateOption_line40_kill_matrix.csv,harness/reports/matrices/base/batch09__Cli_1__validateOption__cli_1f_validateOption_line40_kill_matrix_long.csv
batch09__Csv_1__encapsulatedTokenLexer__csv_1f_encapsulatedTokenLexer_line181,6,5,13,10,0,29,test_results.csv,harness/reports/matrices/base/batch09__Csv_1__encapsulatedTokenLexer__csv_1f_encapsulatedTokenLexer_line181_kill_matrix.csv,harness/reports/matrices/base/batch09__Csv_1__encapsulatedTokenLexer__csv_1f_encapsulatedTokenLexer_line181_kill_matrix_long.csv
batch09__Csv_1__initializeHeader__csv_1f_initializeHeader_line169,7,7,24,24,0,34,test_results.csv,harness/reports/matrices/base/batch09__Csv_1__initializeHeader__csv_1f_initializeHeader_line169_kill_matrix.csv,harness/reports/matrices/base/batch09__Csv_1__initializeHeader__csv_1f_initializeHeader_line169_kill_matrix_long.csv
batch09__Csv_1__iterator__csv_1f_iterator_line199,8,6,4,4,0,18,test_results.csv,harness/reports/matrices/base/batch09__Csv_1__iterator__csv_1f_iterator_line199_kill_matrix.csv,harness/reports/matrices/base/batch09__Csv_1__iterator__csv_1f_iterator_line199_kill_matrix_long.csv
batch09__Csv_1__printAndEscape__csv_1f_printAndEscape_line150,5,3,1,1,0,3,test_results.csv,harness/reports/matrices/base/batch09__Csv_1__printAndEscape__csv_1f_printAndEscape_line150_kill_matrix.csv,harness/reports/matrices/base/batch09__Csv_1__printAndEscape__csv_1f_printAndEscape_line150_kill_matrix_long.csv
batch09__Csv_1__printComment__csv_1f_printComment_line100,7,6,3,3,0,12,test_results.csv,harness/reports/matrices/base/batch09__Csv_1__printComment__csv_1f_printComment_line100_kill_matrix.csv,harness/reports/matrices/base/batch09__Csv_1__printComment__csv_1f_printComment_line100_kill_matrix_long.csv
batch09__Csv_1__readEscape__csv_1f_readEscape_line63,8,1,3,3,0,3,test_results.csv,harness/reports/matrices/base/batch09__Csv_1__readEscape__csv_1f_readEscape_line63_kill_matrix.csv,harness/reports/matrices/base/batch09__Csv_1__readEscape__csv_1f_readEscape_line63_kill_matrix_long.csv
batch09__Csv_1__read__csv_1f_read_line79,5,1,2,1,0,1,test_results.csv,harness/reports/matrices/base/batch09__Csv_1__read__csv_1f_read_line79_kill_matrix.csv,harness/reports/matrices/base/batch09__Csv_1__read__csv_1f_read_line79_kill_matrix_long.csv
batch09__Csv_1__simpleTokenLexer__csv_1f_simpleTokenLexer_line137,3,2,30,23,0,25,test_results.csv,harness/reports/matrices/base/batch09__Csv_1__simpleTokenLexer__csv_1f_simpleTokenLexer_line137_kill_matrix.csv,harness/reports/matrices/base/batch09__Csv_1__simpleTokenLexer__csv_1f_simpleTokenLexer_line137_kill_matrix_long.csv
batch09__Csv_1__trimTrailingSpaces__csv_1f_trimTrailingSpaces_line82,8,4,5,5,0,18,test_results.csv,harness/reports/matrices/base/batch09__Csv_1__trimTrailingSpaces__csv_1f_trimTrailingSpaces_line82_kill_matrix.csv,harness/reports/matrices/base/batch09__Csv_1__trimTrailingSpaces__csv_1f_trimTrailingSpaces_line82_kill_matrix_long.csv
batch09__Csv_1__validate__csv_1f_validate_line175,8,8,39,39,0,162,test_results.csv,harness/reports/matrices/base/batch09__Csv_1__validate__csv_1f_validate_line175_kill_matrix.csv,harness/reports/matrices/base/batch09__Csv_1__validate__csv_1f_validate_line175_kill_matrix_long.csv
batch09__Lang_1__add__lang_1f_add_line173,6,6,23,23,0,53,test_results.csv,harness/reports/matrices/base/batch09__Lang_1__add__lang_1f_add_line173_kill_matrix.csv,harness/reports/matrices/base/batch09__Lang_1__add__lang_1f_add_line173_kill_matrix_long.csv
batch09__Lang_1__append__lang_1f_append_line821,8,8,24,18,0,54,test_results.csv,harness/reports/matrices/base/batch09__Lang_1__append__lang_1f_append_line821_kill_matrix.csv,harness/reports/matrices/base/batch09__Lang_1__append__lang_1f_append_line821_kill_matrix_long.csv
batch09__Lang_1__arrayMemberEquals__lang_1f_arrayMemberEquals_line287,1,0,2,0,0,0,test_results.csv,harness/reports/matrices/base/batch09__Lang_1__arrayMemberEquals__lang_1f_arrayMemberEquals_line287_kill_matrix.csv,harness/reports/matrices/base/batch09__Lang_1__arrayMemberEquals__lang_1f_arrayMemberEquals_line287_kill_matrix_long.csv
batch09__Lang_1__containsAny__lang_1f_containsAny_line1515,7,6,8,8,0,34,test_results.csv,harness/reports/matrices/base/batch09__Lang_1__containsAny__lang_1f_containsAny_line1515_kill_matrix.csv,harness/reports/matrices/base/batch09__Lang_1__containsAny__lang_1f_containsAny_line1515_kill_matrix_long.csv
batch09__Lang_1__containsNone__lang_1f_containsNone_line1771,8,6,9,9,0,34,test_results.csv,harness/reports/matrices/base/batch09__Lang_1__containsNone__lang_1f_containsNone_line1771_kill_matrix.csv,harness/reports/matrices/base/batch09__Lang_1__containsNone__lang_1f_containsNone_line1771_kill_matrix_long.csv
batch09__Lang_1__createBigInteger__lang_1f_createBigInteger_line723,6,5,5,5,0,16,test_results.csv,harness/reports/matrices/base/batch09__Lang_1__createBigInteger__lang_1f_createBigInteger_line723_kill_matrix.csv,harness/reports/matrices/base/batch09__Lang_1__createBigInteger__lang_1f_createBigInteger_line723_kill_matrix_long.csv
batch09__Lang_1__equals__lang_1f_equals_line122,5,4,7,5,0,6,test_results.csv,harness/reports/matrices/base/batch09__Lang_1__equals__lang_1f_equals_line122_kill_matrix.csv,harness/reports/matrices/base/batch09__Lang_1__equals__lang_1f_equals_line122_kill_matrix_long.csv
batch09__Lang_1__lastIndexOf__lang_1f_lastIndexOf_line1687,8,4,2,2,0,7,test_results.csv,harness/reports/matrices/base/batch09__Lang_1__lastIndexOf__lang_1f_lastIndexOf_line1687_kill_matrix.csv,harness/reports/matrices/base/batch09__Lang_1__lastIndexOf__lang_1f_lastIndexOf_line1687_kill_matrix_long.csv
batch09__Lang_1__pow__lang_1f_pow_line546,6,6,1,1,0,6,test_results.csv,harness/reports/matrices/base/batch09__Lang_1__pow__lang_1f_pow_line546_kill_matrix.csv,harness/reports/matrices/base/batch09__Lang_1__pow__lang_1f_pow_line546_kill_matrix_long.csv
batch09__Lang_1__toMap__lang_1f_toMap_line234,6,4,1,1,0,4,test_results.csv,harness/reports/matrices/base/batch09__Lang_1__toMap__lang_1f_toMap_line234_kill_matrix.csv,harness/reports/matrices/base/batch09__Lang_1__toMap__lang_1f_toMap_line234_kill_matrix_long.csv
batch09__Math_1__cdf__math_1f_cdf_line149,8,0,1,0,0,0,test_results.csv,harness/reports/matrices/base/batch09__Math_1__cdf__math_1f_cdf_line149_kill_matrix.csv,harness/reports/matrices/base/batch09__Math_1__cdf__math_1f_cdf_line149_kill_matrix_long.csv
batch09__Math_1__equals__math_1f_equals_line368,8,1,2,1,0,1,test_results.csv,harness/reports/matrices/base/batch09__Math_1__equals__math_1f_equals_line368_kill_matrix.csv,harness/reports/matrices/base/batch09__Math_1__equals__math_1f_equals_line368_kill_matrix_long.csv
batch09__Math_1__equals__math_1f_equals_line579,8,5,32,1,0,5,test_results.csv,harness/reports/matrices/base/batch09__Math_1__equals__math_1f_equals_line579_kill_matrix.csv,harness/reports/matrices/base/batch09__Math_1__equals__math_1f_equals_line579_kill_matrix_long.csv
batch09__Math_1__equals__math_1f_equals_line599,8,1,1,1,0,1,test_results.csv,harness/reports/matrices/base/batch09__Math_1__equals__math_1f_equals_line599_kill_matrix.csv,harness/reports/matrices/base/batch09__Math_1__equals__math_1f_equals_line599_kill_matrix_long.csv
batch09__Math_1__equals__math_1f_equals_line982,8,6,32,32,0,107,test_results.csv,harness/reports/matrices/base/batch09__Math_1__equals__math_1f_equals_line982_kill_matrix.csv,harness/reports/matrices/base/batch09__Math_1__equals__math_1f_equals_line982_kill_matrix_long.csv
batch09__Math_1__logGamma__math_1f_logGamma_line244,8,5,79,56,0,62,test_results.csv,harness/reports/matrices/base/batch09__Math_1__logGamma__math_1f_logGamma_line244_kill_matrix.csv,harness/reports/matrices/base/batch09__Math_1__logGamma__math_1f_logGamma_line244_kill_matrix_long.csv
