target_id,subject,function,status,generated_mutants,has_pipeline_error,zero_mutant_reason,error_category,error_detail,log_file,target_dir,project,current_assessment,recommended_action,priority,rerun_candidate
mockito_1f_binaryOperation__line224_294,Mockito_1,binaryOperation,compile_failed,,True,pipeline_error,missing_supported_ant_build_file,[2026-06-11T18:35:19+01:00] FileNotFoundError: Could not find a supported Ant build file under /tmp/major/mockito_1f_binaryOperation__line224_294,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_binaryOperation__line224_294/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_binaryOperation__line224_294,Mockito,still_not_supported,mark_as_unsupported_gradle_build_or_add_gradle_pipeline,medium,False
mockito_1f_unaryOperation__line136_222,Mockito_1,unaryOperation,compile_failed,,True,pipeline_error,missing_supported_ant_build_file,[2026-06-11T18:35:24+01:00] FileNotFoundError: Could not find a supported Ant build file under /tmp/major/mockito_1f_unaryOperation__line136_222,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_unaryOperation__line136_222/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_unaryOperation__line136_222,Mockito,still_not_supported,mark_as_unsupported_gradle_build_or_add_gradle_pipeline,medium,False
mockito_1f_appendConstant__line136_221,Mockito_1,appendConstant,compile_failed,,True,pipeline_error,missing_supported_ant_build_file,[2026-06-11T18:35:29+01:00] FileNotFoundError: Could not find a supported Ant build file under /tmp/major/mockito_1f_appendConstant__line136_221,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_appendConstant__line136_221/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_appendConstant__line136_221,Mockito,still_not_supported,mark_as_unsupported_gradle_build_or_add_gradle_pipeline,medium,False
mockito_1f_visit__line64_151,Mockito_1,visit,compile_failed,,True,pipeline_error,missing_supported_ant_build_file,[2026-06-11T18:35:34+01:00] FileNotFoundError: Could not find a supported Ant build file under /tmp/major/mockito_1f_visit__line64_151,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_visit__line64_151/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_visit__line64_151,Mockito,still_not_supported,mark_as_unsupported_gradle_build_or_add_gradle_pipeline,medium,False
mockito_1f_merge__line1340_1401,Mockito_1,merge,compile_failed,,True,pipeline_error,missing_supported_ant_build_file,[2026-06-11T18:35:39+01:00] FileNotFoundError: Could not find a supported Ant build file under /tmp/major/mockito_1f_merge__line1340_1401,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_merge__line1340_1401/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_merge__line1340_1401,Mockito,still_not_supported,mark_as_unsupported_gradle_build_or_add_gradle_pipeline,medium,False
mockito_1f_newOperation__line79_128,Mockito_1,newOperation,compile_failed,,True,pipeline_error,missing_supported_ant_build_file,[2026-06-11T18:35:44+01:00] FileNotFoundError: Could not find a supported Ant build file under /tmp/major/mockito_1f_newOperation__line79_128,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_newOperation__line79_128/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_newOperation__line79_128,Mockito,still_not_supported,mark_as_unsupported_gradle_build_or_add_gradle_pipeline,medium,False
mockito_25f_returnValueFor__line70_108,Mockito_25,returnValueFor,ok,0,False,major_generated_zero_mutants,,,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_25f_returnValueFor__line70_108/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_25f_returnValueFor__line70_108,Mockito,no_pipeline_error,keep_as_zero_mutants,low,False
mockito_1f_cast_numeric__line252_297,Mockito_1,cast_numeric,compile_failed,,True,pipeline_error,missing_supported_ant_build_file,[2026-06-11T18:35:57+01:00] FileNotFoundError: Could not find a supported Ant build file under /tmp/major/mockito_1f_cast_numeric__line252_297,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_cast_numeric__line252_297/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_cast_numeric__line252_297,Mockito,still_not_supported,mark_as_unsupported_gradle_build_or_add_gradle_pipeline,medium,False
mockito_1f_visitJumpInsn__line856_945,Mockito_1,visitJumpInsn,compile_failed,,True,pipeline_error,missing_supported_ant_build_file,[2026-06-11T18:36:02+01:00] FileNotFoundError: Could not find a supported Ant build file under /tmp/major/mockito_1f_visitJumpInsn__line856_945,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_visitJumpInsn__line856_945/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_visitJumpInsn__line856_945,Mockito,still_not_supported,mark_as_unsupported_gradle_build_or_add_gradle_pipeline,medium,False
mockito_1f_parseType__line140_228,Mockito_1,parseType,compile_failed,,True,pipeline_error,missing_supported_ant_build_file,[2026-06-11T18:36:06+01:00] FileNotFoundError: Could not find a supported Ant build file under /tmp/major/mockito_1f_parseType__line140_228,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_parseType__line140_228/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_parseType__line140_228,Mockito,still_not_supported,mark_as_unsupported_gradle_build_or_add_gradle_pipeline,medium,False
mockito_38f_matches__line18_42,Mockito_38,matches,ok,,False,major_generated_zero_mutants,,,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_38f_matches__line18_42/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_38f_matches__line18_42,Mockito,no_pipeline_error,keep_as_zero_mutants,low,False
mockito_1f_append__line332_378,Mockito_1,append,compile_failed,,True,pipeline_error,missing_supported_ant_build_file,[2026-06-11T18:36:17+01:00] FileNotFoundError: Could not find a supported Ant build file under /tmp/major/mockito_1f_append__line332_378,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_append__line332_378/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/mockito_1f_append__line332_378,Mockito,still_not_supported,mark_as_unsupported_gradle_build_or_add_gradle_pipeline,medium,False
time_6f_time__line384_446,Time_6,time,ok,0,False,major_generated_zero_mutants,,,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_6f_time__line384_446/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_6f_time__line384_446,Time,no_pipeline_error,keep_as_zero_mutants,low,False
time_6f_create__line1387_1482,Time_6,create,ok,0,False,major_generated_zero_mutants,,,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_6f_create__line1387_1482/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_6f_create__line1387_1482,Time,no_pipeline_error,keep_as_zero_mutants,low,False
time_22f_create__line1395_1477,Time_22,create,compile_failed,,True,pipeline_error,no_javac_block_in_compile_target,[2026-06-11T18:36:51+01:00] ValueError: Could not find a <javac> block inside compile target in /tmp/major/time_22f_create__line1395_1477/build.xml,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_22f_create__line1395_1477/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_22f_create__line1395_1477,Time,fixed_in_pipeline_code,rerun_target_with_updated_patcher,high,True
time_1f_secondOfMinute__line261_358,Time_1,secondOfMinute,ok,0,False,major_generated_zero_mutants,,,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_1f_secondOfMinute__line261_358/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_1f_secondOfMinute__line261_358,Time,no_pipeline_error,keep_as_zero_mutants,low,False
time_25f_readResolve__line521_573,Time_25,readResolve,compile_failed,,True,pipeline_error,no_javac_block_in_compile_target,[2026-06-11T18:37:10+01:00] ValueError: Could not find a <javac> block inside compile target in /tmp/major/time_25f_readResolve__line521_573/build.xml,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_25f_readResolve__line521_573/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_25f_readResolve__line521_573,Time,fixed_in_pipeline_code,rerun_target_with_updated_patcher,high,True
time_22f_startElement__line315_375,Time_22,startElement,compile_failed,,True,pipeline_error,no_javac_block_in_compile_target,[2026-06-11T18:37:14+01:00] ValueError: Could not find a <javac> block inside compile target in /tmp/major/time_22f_startElement__line315_375/build.xml,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_22f_startElement__line315_375/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_22f_startElement__line315_375,Time,fixed_in_pipeline_code,rerun_target_with_updated_patcher,high,True
time_1f_secondOfDay__line268_358,Time_1,secondOfDay,ok,0,False,major_generated_zero_mutants,,,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_1f_secondOfDay__line268_358/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_1f_secondOfDay__line268_358,Time,no_pipeline_error,keep_as_zero_mutants,low,False
time_22f_isNumericToken__line632_664,Time_22,isNumericToken,compile_failed,,True,pipeline_error,no_javac_block_in_compile_target,[2026-06-11T18:37:33+01:00] ValueError: Could not find a <javac> block inside compile target in /tmp/major/time_22f_isNumericToken__line632_664/build.xml,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_22f_isNumericToken__line632_664/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_22f_isNumericToken__line632_664,Time,fixed_in_pipeline_code,rerun_target_with_updated_patcher,high,True
time_1f_selectSlow__line242_316,Time_1,selectSlow,ok,0,False,major_generated_zero_mutants,,,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_1f_selectSlow__line242_316/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_1f_selectSlow__line242_316,Time,no_pipeline_error,keep_as_zero_mutants,low,False
time_1f_minutes__line277_358,Time_1,minutes,ok,0,False,major_generated_zero_mutants,,,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_1f_minutes__line277_358/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_1f_minutes__line277_358,Time,no_pipeline_error,keep_as_zero_mutants,low,False
time_22f_parseToken__line574_624,Time_22,parseToken,compile_failed,,True,pipeline_error,no_javac_block_in_compile_target,[2026-06-11T18:38:05+01:00] ValueError: Could not find a <javac> block inside compile target in /tmp/major/time_22f_parseToken__line574_624/build.xml,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_22f_parseToken__line574_624/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_22f_parseToken__line574_624,Time,fixed_in_pipeline_code,rerun_target_with_updated_patcher,high,True
time_22f_compile__line366_453,Time_22,compile,compile_failed,,True,pipeline_error,no_javac_block_in_compile_target,[2026-06-11T18:38:10+01:00] ValueError: Could not find a <javac> block inside compile target in /tmp/major/time_22f_compile__line366_453/build.xml,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_22f_compile__line366_453/run.log,/home/francisco/mt-harness/harness/executions/major/defects4j_final_catalog_full_per_target/targets/time_22f_compile__line366_453,Time,fixed_in_pipeline_code,rerun_target_with_updated_patcher,high,True
